0.891,0,218,122,134,314,0
0.444,0,88,37,42,120,0
0.683,0,179,88,84,166,0
0.305,0,201,98,94,130,0
0.653,0,202,103,100,208,0
0.584,0,218,124,125,260,0
0.133,0,150,84,83,54,0
0.837,0,170,77,92,314,0
0.482,0,139,73,73,56,0
0.819,0,219,121,136,300,0
0.999,0,164,45,54,314,0
0.949,0,100,27,28,314,0
0.747,0,6,1,2,312,0
0.706,0,203,98,106,238,0
0.665,0,208,138,119,250,0
0.118,0,155,71,69,102,0
0.862,0,193,119,102,170,0
0.098,0,158,90,93,26,0
0.082,0,132,88,69,30,0
0.999,0,209,117,105,314,0
0.758,0,174,77,77,140,0
0.406,0,151,66,68,164,0
0.616,0,208,110,100,232,0
0.709,0,201,89,80,178,0
0.859,0,187,116,74,124,0
0.655,0,143,71,51,92,0
0.609,0,158,97,81,68,0
0.883,0,142,59,59,234,0
0.744,0,202,114,127,294,0
0.728,0,217,122,118,264,0
0.794,0,179,114,85,196,0
0.557,0,108,61,55,48,0
0.788,0,182,106,85,104,0
0.625,0,215,109,101,120,0
0.596,0,219,113,119,258,0
0.712,0,170,73,86,294,0
0.822,0,211,117,119,314,0
0.554,0,201,100,101,262,0
0.832,0,151,103,80,82,0
0.339,0,190,90,94,138,0
0.556,0,205,95,90,228,0
0.844,0,219,117,103,224,0
0.612,0,162,93,79,130,0
0.904,0,189,96,90,308,0
0.873,0,189,96,94,84,0
0.015,0,198,94,97,192,0
0.873,0,187,85,71,298,0
0.737,0,225,124,117,274,0
0.84,0,116,83,52,36,0
0.845,0,213,110,126,234,0
0.727,0,100,53,50,100,0
0.235,0,195,115,105,246,0
0.204,0,218,122,130,270,0
0.975,0,203,83,95,312,0
0.083,0,122,72,78,58,0
0.742,0,168,83,91,288,0
0.9,0,160,85,81,264,0
0.631,0,196,95,89,192,0
0.095,0,240,151,133,102,0
0.0,0,128,89,74,32,0
0.928,0,184,83,77,270,0
0.329,0,213,134,120,260,0
0.828,0,78,42,49,156,0
0.111,0,91,44,46,58,0
0.806,0,164,83,80,172,0
0.763,0,209,109,113,168,0
0.74,0,192,109,100,270,0
0.582,0,205,109,100,138,0
0.327,0,162,87,62,34,0
0.504,0,109,59,39,36,0
0.518,0,81,37,32,34,0
0.426,0,138,80,76,74,0
0.584,0,139,93,79,214,0
0.139,0,186,95,93,194,0
0.681,0,183,96,95,290,0
0.0,0,104,78,62,128,0
0.858,0,201,103,102,162,0
0.638,0,207,122,122,308,0
0.829,0,173,87,88,256,0
0.75,0,136,91,67,70,0
0.376,0,217,132,117,230,0
0.594,0,210,119,110,254,0
0.699,0,210,113,132,314,0
0.752,0,149,88,78,92,0
0.791,0,184,79,75,218,0
0.831,0,112,63,47,40,0
0.966,0,128,38,47,314,0
0.881,0,210,106,96,178,0
0.809,0,207,98,98,258,0
0.671,0,188,102,91,156,0
0.835,0,188,82,89,178,0
0.462,0,130,76,73,136,0
0.059,0,143,90,78,54,0
0.49,0,138,93,77,62,0
0.621,0,154,55,79,194,0
0.747,0,202,108,122,210,0
0.698,0,193,88,85,226,0
0.894,0,212,114,134,306,0
0.557,0,174,84,82,142,0
0.0,0,182,128,97,24,0
0.855,0,69,20,20,312,0
0.735,0,211,114,126,240,0
0.664,0,221,131,116,256,0
0.871,0,137,75,70,178,0
0.278,0,200,102,96,168,0
0.179,0,128,85,67,102,0
0.48,0,168,100,89,104,0
0.873,0,192,105,84,244,0
0.778,0,124,63,64,32,0
0.539,0,188,95,86,150,0
0.807,0,181,84,87,76,0
0.553,0,197,123,110,274,0
0.0,0,165,119,95,20,0
0.41,0,204,104,93,92,0
0.558,0,205,119,103,286,0
0.359,0,157,68,81,164,0
0.903,0,223,137,130,310,0
0.649,0,124,71,63,148,0
0.781,0,145,91,81,200,0
0.724,0,218,120,115,226,0
0.782,0,213,119,118,314,0
0.689,0,199,101,108,138,0
0.215,0,159,106,72,70,0
0.99,0,165,60,49,314,0
0.854,0,133,75,43,36,0
0.846,0,178,94,92,206,0
0.0,0,29,20,17,2,0
0.465,0,201,123,102,122,0
0.8,0,214,114,121,214,0
0.995,0,198,102,103,314,0
0.808,0,175,84,90,202,0
0.0,0,163,103,103,0,0
0.987,0,78,22,22,314,0
0.721,0,215,110,111,236,0
0.234,0,5,2,2,190,0
0.894,0,213,109,120,204,0
1.0,0,201,93,71,314,0
0.0,0,105,70,60,36,0
0.627,0,231,122,113,158,0
0.764,0,215,114,129,200,0
0.827,0,118,46,49,58,0
0.61,0,149,85,63,166,0
0.563,0,198,102,79,60,0
0.719,0,166,65,70,202,0
0.251,0,156,70,85,158,0
0.728,0,212,100,95,180,0
0.758,0,80,38,38,66,0
0.006,0,110,59,68,58,0
0.993,0,208,115,117,314,0
0.892,0,157,79,85,116,0
1.0,0,170,56,48,314,0
0.997,0,155,50,48,314,0
0.0,0,157,97,89,130,0
0.739,0,149,79,56,54,0
0.253,0,172,83,78,164,0
0.393,0,214,113,111,134,0
0.882,0,217,123,139,304,0
0.739,0,8,2,2,290,0
0.802,0,177,98,85,86,0
0.565,0,241,141,133,106,0
0.706,0,210,93,95,220,0
0.431,0,156,107,82,126,0
0.0,0,153,105,87,26,0
0.0,0,219,122,116,60,0
0.291,0,220,125,138,192,0
0.529,0,164,81,68,128,0
0.994,0,207,113,106,314,0
0.624,0,209,114,123,312,0
0.0,0,176,128,95,80,0
0.846,0,127,57,60,70,0
0.21,0,204,103,92,124,0
0.505,0,201,104,119,244,0
0.562,0,216,123,131,292,0
0.71,0,15,3,4,288,0
0.286,0,222,129,118,212,0
0.221,0,185,98,110,240,0
0.038,0,172,98,81,36,0
0.606,0,102,50,36,42,0
0.919,0,211,113,96,308,0
0.999,0,200,106,97,314,0
0.933,0,154,64,75,242,0
0.775,0,169,86,89,124,0
0.771,0,123,70,56,44,0
0.021,0,122,75,56,100,0
0.885,0,187,83,81,282,0
0.639,0,206,108,113,278,0
0.898,0,140,76,60,86,0
0.997,0,154,60,57,314,0
0.996,0,92,40,37,314,0
0.949,0,187,95,103,310,0
0.787,0,193,88,93,270,0
0.969,0,181,92,86,314,0
0.844,0,161,67,68,166,0
0.35,0,224,130,141,276,0
0.905,0,177,87,84,88,0
0.878,0,177,89,81,182,0
0.918,0,220,127,136,314,0
0.915,0,208,85,86,302,0
0.572,0,172,82,77,242,0
0.985,0,143,47,47,314,0
0.99,0,213,128,113,314,0
0.989,0,149,55,53,312,0
0.854,0,189,108,101,236,0
0.521,0,216,123,124,232,0
0.746,0,166,110,87,176,0
0.887,0,199,95,95,118,0
0.716,0,7,2,2,314,0
0.738,0,161,86,80,226,0
0.741,0,190,98,99,196,0
0.87,0,147,57,42,66,0
0.897,0,210,118,126,314,0
0.727,0,201,105,120,184,0
0.182,0,167,67,87,82,0
0.427,0,198,108,86,280,0
0.203,0,217,109,98,110,0
0.946,0,170,70,75,212,0
0.888,0,41,9,10,314,0
0.668,0,216,107,106,264,0
0.702,0,177,106,89,146,0
0.411,0,204,115,125,272,0
0.937,0,6,1,1,296,0
0.877,0,121,70,53,106,0
0.342,0,172,82,99,180,0
0.298,0,155,90,90,50,0
0.986,0,138,49,49,314,0
0.078,0,153,99,77,94,0
0.501,0,133,73,70,54,0
0.997,0,210,104,98,314,0
0.905,0,7,1,2,208,0
0.845,0,144,71,69,60,0
0.923,0,182,98,89,160,0
0.723,0,3,1,1,286,0
0.215,0,142,82,77,56,0
0.404,0,178,90,92,124,0
0.65,0,155,70,76,98,0
0.505,0,193,94,97,152,0
0.722,0,215,116,117,284,0
0.628,0,204,105,98,228,0
0.848,0,225,129,119,124,0
0.425,0,72,44,40,64,0
0.867,0,189,92,89,98,0
0.79,0,149,92,71,122,0
0.694,0,177,91,104,102,0
0.416,0,214,112,122,276,0
0.0,0,22,13,12,22,0
0.746,0,213,110,117,218,0
0.874,0,187,90,89,136,0
0.999,0,158,50,46,314,0
0.0,0,210,137,125,14,0
0.737,0,214,121,135,248,0
0.655,0,200,113,133,310,0
0.784,0,176,114,91,124,0
0.0,0,166,94,107,52,0
0.536,0,217,112,109,178,0
0.984,0,220,128,124,314,0
0.939,0,101,32,29,314,0
0.938,0,194,81,79,258,0
0.747,0,187,87,93,302,0
0.886,0,198,94,107,314,0
0.666,0,184,103,108,178,0
0.0,0,86,47,50,96,0
0.844,0,203,110,91,168,0
0.972,0,207,113,129,314,0
0.99,0,153,46,45,314,0
0.929,0,220,126,120,310,0
0.908,0,212,117,107,204,0
0.807,0,200,100,91,304,0
0.0,0,162,90,99,44,0
0.44,0,142,85,64,32,0
0.876,0,195,91,77,162,0
0.625,0,222,125,141,280,0
0.714,0,163,65,73,236,0
0.768,0,183,85,89,184,0
0.701,0,207,113,138,260,0
0.816,0,159,106,86,214,0
0.757,0,209,116,122,280,0
0.936,0,229,139,126,314,0
0.683,0,157,93,75,124,0
0.803,0,178,112,82,186,0
0.647,0,172,88,91,274,0
0.0,0,66,47,36,10,0
0.486,0,101,41,57,48,0
0.889,0,175,74,82,126,0
0.468,0,216,110,114,288,0
0.891,0,218,114,116,192,0
0.996,0,147,44,47,314,0
0.788,0,191,89,76,266,0
0.784,0,193,90,78,186,0
0.669,0,181,90,84,274,0
0.721,0,202,96,117,126,0
0.735,0,188,102,100,170,0
0.547,0,131,74,67,16,0
0.775,0,191,83,92,206,0
0.916,0,202,117,112,314,0
0.999,0,204,110,126,314,0
0.77,0,149,64,73,230,0
0.803,0,237,133,141,272,0
0.005,0,93,59,48,94,0
0.964,0,198,96,103,314,0
0.681,0,180,83,79,244,0
0.301,0,163,72,79,104,0
0.996,0,115,28,38,314,0
0.821,0,174,103,97,202,0
0.35,0,200,106,115,172,0
0.997,0,192,94,105,314,0
0.766,0,161,88,80,124,0
0.632,0,180,108,112,242,0
0.279,0,179,85,96,144,0
0.976,0,147,49,48,314,0
0.98,0,216,121,132,314,0
0.975,0,206,114,114,312,0
0.57,0,181,88,84,260,0
0.862,0,101,48,57,166,0
0.732,0,165,80,66,16,0
1.0,0,141,58,53,314,0
0.681,0,219,116,114,234,0
0.499,0,131,82,63,88,0
0.529,0,210,106,114,144,0
0.986,0,172,67,59,314,0
0.999,0,213,119,110,314,0
0.301,0,134,83,76,64,0
0.263,0,215,126,109,162,0
0.647,0,204,103,119,220,0
0.658,0,137,55,68,74,0
0.974,0,90,22,29,314,0
0.276,0,201,124,117,286,0
0.216,0,200,99,113,140,0
0.996,0,146,43,39,314,0
0.815,0,139,66,65,150,0
0.638,0,187,109,91,144,0
0.638,0,206,112,117,278,0
0.76,0,179,97,96,164,0
0.797,0,209,107,100,224,0
0.594,0,221,128,128,314,0
0.543,0,182,81,91,100,0
0.84,0,112,60,43,172,0
0.807,0,137,63,69,106,0
0.645,0,141,89,64,68,0
0.0,0,134,74,88,54,0
0.749,0,192,94,113,172,0
0.765,0,217,117,114,240,0
0.54,0,181,83,81,184,0
0.698,0,179,86,101,150,0
0.84,0,190,93,108,234,0
0.314,0,203,100,105,174,0
0.802,0,198,96,90,112,0
0.699,0,217,120,121,224,0
0.683,0,202,109,101,244,0
0.864,0,204,96,96,204,0
0.918,0,223,123,129,234,0
0.801,0,7,1,1,314,0
0.89,0,179,96,83,86,0
0.027,0,158,97,94,30,0
0.761,0,224,122,134,274,0
0.991,0,211,114,115,314,0
0.178,0,179,80,77,122,0
0.739,0,140,102,69,40,0
0.741,0,180,83,79,194,0
0.812,0,177,82,81,236,0
0.791,0,13,3,4,304,0
0.448,0,224,134,135,314,0
0.87,0,178,117,77,110,0
0.926,0,186,75,83,260,0
0.997,0,199,107,114,314,0
0.688,0,201,110,125,254,0
0.0,0,27,19,16,0,0
0.809,0,158,84,72,156,0
0.705,0,135,84,52,36,0
0.998,0,212,122,110,314,0
0.878,0,162,95,76,116,0
0.509,0,194,120,95,112,0
0.85,0,249,141,125,200,0
0.285,0,184,91,107,198,0
0.838,0,104,64,37,130,0
0.999,0,182,77,68,314,0
0.209,0,211,117,119,208,0
0.833,0,145,77,64,80,0
0.839,0,133,72,52,112,0
0.774,0,179,89,78,234,0
0.748,0,11,1,3,168,0
0.736,0,194,104,98,244,0
0.768,0,185,120,81,138,0
0.992,0,233,137,129,314,0
0.254,0,146,76,67,48,0
0.814,0,223,140,128,306,0
0.861,0,148,83,61,206,0
0.0,0,164,118,91,26,0
0.878,0,125,69,80,40,0
0.565,0,202,119,105,122,0
0.335,0,102,57,63,168,0
0.995,0,195,102,122,314,0
0.834,0,212,106,99,202,0
0.795,0,194,97,109,218,0
0.896,0,220,112,122,250,0
0.987,0,178,70,55,314,0
0.346,0,210,108,108,110,0
0.617,0,208,117,129,310,0
0.78,0,215,111,116,262,0
0.0,0,153,91,97,26,0
0.891,0,106,35,49,126,0
0.663,0,226,130,138,288,0
0.682,0,186,86,81,166,0
0.791,0,182,95,100,90,0
0.569,0,90,47,49,202,0
0.093,0,185,92,88,98,0
0.0,0,187,126,108,76,0
0.915,0,174,78,82,126,0
0.811,0,156,96,74,146,0
0.998,0,133,45,50,314,0
0.854,0,189,89,90,218,0
0.748,0,147,88,68,42,0
0.766,0,165,74,72,234,0
0.575,0,137,83,73,60,0
0.605,0,161,82,99,284,0
0.928,0,214,81,95,244,0
0.722,0,179,85,93,292,0
0.581,0,148,90,64,40,0
0.539,0,151,71,52,18,0
0.74,0,196,100,114,242,0
0.773,0,179,93,111,274,0
0.613,0,198,114,102,150,0
0.532,0,197,102,95,258,0
0.636,0,178,78,81,192,0
0.998,0,113,35,39,314,0
0.703,0,178,118,81,168,0
0.849,0,181,105,88,84,0
0.779,0,147,82,84,138,0
0.344,0,221,106,93,256,0
1.0,0,208,118,103,314,0
0.76,0,227,135,138,292,0
0.815,0,182,90,104,162,0
0.214,0,157,84,101,50,0
0.648,0,178,85,76,166,0
0.849,0,172,118,90,112,0
0.673,0,13,1,1,314,0
0.982,0,123,35,39,314,0
0.812,0,162,89,80,58,0
0.635,0,195,110,119,284,0
0.922,0,184,80,83,266,0
0.655,0,106,56,59,120,0
0.911,0,197,96,90,118,0
0.997,0,199,103,100,314,0
0.66,0,143,90,66,108,0
0.542,0,107,46,45,38,0
0.772,0,204,86,102,248,0
0.785,0,167,113,74,166,0
0.974,0,220,120,117,314,0
0.787,0,199,95,92,206,0
0.907,0,213,127,118,314,0
0.0,0,102,45,52,52,0
0.997,0,144,52,48,314,0
0.641,0,117,70,65,144,0
0.885,0,134,77,69,130,0
0.22,0,206,111,117,158,0
0.96,0,203,114,134,314,0
0.455,0,167,96,90,196,0
0.228,0,127,69,75,72,0
0.895,0,155,96,77,70,0
0.47,0,220,117,114,212,0
0.605,0,154,75,73,54,0
0.635,0,184,99,112,282,0
0.748,0,156,93,73,80,0
0.587,0,165,106,80,138,0
0.795,0,180,96,83,78,0
0.949,0,210,112,116,314,0
0.845,0,216,122,131,308,0
0.797,0,120,71,55,148,0
0.59,0,194,101,97,90,0
0.665,0,203,112,129,264,0
0.998,0,176,62,81,314,0
0.417,0,156,107,73,48,0
0.0,0,137,94,72,120,0
0.877,0,127,67,59,170,0
0.741,0,182,93,116,314,0
0.681,0,150,86,64,116,0
0.802,0,203,106,96,144,0
0.798,0,194,82,87,248,0
0.808,0,152,96,80,260,0
0.3,0,133,81,67,90,0
0.741,0,213,111,105,202,0
0.601,0,194,93,98,156,0
0.856,0,197,106,103,220,0
0.0,0,37,29,20,2,0
0.783,0,142,80,63,82,0
0.985,0,210,122,113,314,0
0.763,0,137,66,68,110,0
0.921,0,157,108,83,184,0
0.0,0,149,107,85,28,0
0.99,0,193,96,96,314,0
0.794,0,95,33,44,154,0
0.851,0,178,60,73,314,0
1.0,0,204,115,96,314,0
0.883,0,136,68,45,74,0
0.546,0,214,127,122,314,0
0.0,0,118,53,44,52,0
0.424,0,168,107,80,94,0
0.348,0,153,99,75,168,0
0.907,0,205,102,117,276,0
0.028,0,215,118,108,122,0
0.125,0,220,116,103,148,0
0.353,0,227,127,134,170,0
0.806,0,183,87,93,158,0
0.862,0,217,119,146,268,0
0.0,0,105,61,69,38,0
0.656,0,167,80,77,144,0
0.784,0,159,85,79,126,0
0.814,0,166,74,74,114,0
0.658,0,185,85,85,202,0
0.183,0,231,129,144,228,0
0.8,0,217,124,138,306,0
0.721,0,120,72,51,48,0
0.534,0,178,101,87,202,0
0.986,0,222,126,135,314,0
0.0,0,96,57,56,32,0
0.876,0,201,98,95,284,0
0.536,0,211,129,111,184,0
0.381,0,197,94,87,108,0
0.848,0,163,85,85,110,0
0.388,0,163,102,93,100,0
0.079,0,151,96,87,32,0
0.918,0,190,78,78,236,0
0.0,0,130,81,80,6,0
0.5,0,147,108,82,192,0
0.903,0,150,82,65,184,0
0.721,0,186,102,95,142,0
0.99,0,206,98,102,314,0
0.743,0,207,94,108,202,0
0.646,0,114,61,71,78,0
0.198,0,192,84,90,198,0
0.999,0,212,124,115,314,0
0.765,0,152,70,61,58,0
0.694,0,160,80,79,96,0
0.724,0,212,119,142,292,0
0.97,0,14,3,3,314,0
0.54,0,177,93,88,238,0
0.339,0,185,87,92,162,0
0.814,0,203,101,116,270,0
0.856,0,141,99,66,78,0
0.664,0,199,98,104,270,0
0.999,0,213,120,110,314,0
0.996,0,142,46,47,314,0
0.363,0,155,85,85,58,0
0.988,0,144,47,48,314,0
0.686,0,188,109,126,308,0
0.0,0,41,24,25,36,0
0.11,0,192,128,94,152,0
0.0,0,240,144,106,128,0
0.489,0,215,113,112,214,0
0.749,0,109,51,62,98,0
0.679,0,156,75,61,156,0
0.977,0,214,116,119,314,0
0.632,0,192,95,93,250,0
0.836,0,166,102,82,108,0
0.772,0,186,107,119,294,0
0.992,0,213,118,119,314,0
0.236,0,204,114,123,264,0
0.35,0,159,70,70,142,0
0.706,0,171,92,100,90,0
0.984,0,191,107,125,314,0
0.498,0,223,130,118,190,0
0.883,0,195,105,115,312,0
0.916,0,183,85,86,314,0
0.807,0,199,99,99,292,0
0.455,0,148,108,81,146,1
0.182,0,175,114,100,150,1
0.793,0,3,1,1,132,1
0.696,0,166,105,85,182,1
0.674,0,219,122,116,256,1
0.0,0,129,68,77,90,1
0.649,0,139,81,56,68,1
0.0,0,135,82,67,12,1
0.796,0,147,89,61,156,1
0.858,0,139,60,63,132,1
0.074,0,116,65,49,114,1
0.508,0,129,68,68,188,1
0.94,0,180,90,86,282,1
0.525,0,154,88,83,74,1
0.277,0,130,78,70,170,1
0.836,0,156,83,73,270,1
0.792,0,110,54,54,130,1
0.396,0,126,70,64,50,1
0.359,0,182,89,90,158,1
0.346,0,170,110,92,94,1
0.747,0,169,85,68,102,1
0.0,0,89,38,39,58,1
0.896,0,116,53,45,112,1
0.928,0,184,106,98,242,1
0.66,0,204,116,106,282,1
0.345,0,152,114,88,126,1
0.814,0,159,74,57,68,1
0.721,0,150,71,71,168,1
0.138,0,114,67,73,24,1
0.822,0,195,103,100,198,1
0.0,0,217,137,125,108,1
0.856,0,143,86,76,82,1
0.636,0,124,66,52,48,1
0.739,0,80,46,37,120,1
0.47,0,151,105,85,190,1
0.708,0,169,92,78,222,1
0.706,0,164,73,59,98,1
0.22,0,131,67,53,154,1
0.791,0,105,54,59,148,1
0.751,0,182,100,87,46,1
0.0,0,177,96,103,96,1
0.662,0,126,64,71,166,1
0.5,0,161,102,81,228,1
0.626,0,171,127,91,264,1
0.79,0,127,72,55,170,1
0.251,0,169,103,91,152,1
0.787,0,113,49,36,96,1
0.28,0,158,88,98,74,1
0.483,0,144,78,81,92,1
0.0,0,123,65,63,42,1
0.762,0,5,3,2,238,1
0.595,0,118,62,67,168,1
0.507,0,156,108,84,166,1
0.82,0,133,67,64,122,1
0.0,0,140,80,78,98,1
0.687,0,131,58,47,104,1
0.624,0,156,84,79,138,1
0.586,0,160,99,85,96,1
0.491,0,108,54,60,56,1
0.003,0,117,63,65,130,1
0.556,0,136,77,71,132,1
0.761,0,169,98,89,176,1
0.0,0,226,168,123,42,1
0.337,0,95,32,33,130,1
0.818,0,188,117,87,166,1
0.622,0,173,88,88,100,1
0.149,0,140,80,62,60,1
0.493,0,140,81,82,80,1
0.272,0,179,97,99,136,1
0.0,0,138,86,77,62,1
0.202,0,124,73,67,52,1
0.297,0,222,129,126,314,1
0.0,0,168,123,87,82,1
0.629,0,97,42,30,150,1
0.906,0,157,89,82,196,1
0.582,0,168,106,89,180,1
0.0,0,200,113,137,100,1
0.426,0,136,79,61,88,1
0.696,0,157,80,77,96,1
0.008,0,82,49,49,158,1
0.687,0,176,122,94,188,1
0.753,0,138,70,59,162,1
0.315,0,174,108,94,206,1
0.798,0,148,71,52,190,1
0.0,0,145,84,90,76,1
0.371,0,196,103,95,148,1
0.477,0,147,81,62,66,1
0.468,0,121,71,77,68,1
0.294,0,152,97,81,92,1
0.393,0,152,104,79,160,1
0.887,0,167,105,80,254,1
0.278,0,178,107,94,128,1
0.0,0,75,44,49,4,1
0.436,0,153,94,77,120,1
0.787,0,150,91,70,154,1
0.865,0,206,86,59,216,1
0.151,0,135,74,67,130,1
0.892,0,138,65,70,180,1
0.718,0,152,91,70,118,1
0.805,0,150,81,87,164,1
0.462,0,125,83,65,152,1
0.806,0,168,86,61,190,1
0.614,0,98,48,45,86,1
0.145,0,137,65,62,126,1
0.838,0,180,109,95,118,1
0.62,0,162,96,79,140,1
0.843,0,159,96,64,54,1
0.0,0,161,86,87,48,1
0.0,0,197,137,108,82,1
0.724,0,113,64,44,66,1
0.0,0,121,73,75,12,1
0.557,0,129,69,49,48,1
0.06,0,89,49,49,104,1
0.726,0,136,75,65,186,1
0.878,0,147,64,51,204,1
0.641,0,162,104,81,224,1
0.767,0,176,116,103,180,1
0.118,0,221,171,123,108,1
0.709,0,80,45,40,118,1
0.041,0,156,93,90,126,1
0.269,0,126,66,72,30,1
0.596,0,145,86,76,154,1
0.793,0,169,119,85,40,1
0.865,0,146,85,71,120,1
0.451,0,155,86,74,152,1
0.825,0,181,114,81,254,1
0.724,0,190,118,104,208,1
0.001,0,96,57,48,98,1
0.822,0,185,100,91,136,1
0.536,0,185,105,80,160,1
0.327,0,167,105,88,96,1
0.463,0,147,88,77,70,1
0.427,0,102,50,48,54,1
0.0,0,102,49,54,58,1
0.0,0,90,36,40,56,1
0.881,0,185,82,38,102,1
0.762,0,161,75,74,124,1
0.641,0,161,115,89,78,1
0.486,0,167,96,107,132,1
0.826,0,169,86,63,92,1
0.392,0,184,118,86,166,1
0.597,0,100,49,39,122,1
0.238,0,136,78,77,96,1
0.851,0,112,59,36,84,1
0.655,0,120,78,61,198,1
0.693,0,154,84,95,202,1
0.658,0,172,104,86,194,1
0.484,0,169,92,90,124,1
0.839,0,139,52,43,168,1
0.842,0,161,90,78,214,1
0.348,0,134,72,78,66,1
0.0,0,75,48,42,76,1
0.178,0,167,120,93,126,1
0.83,0,150,88,60,84,1
0.469,0,113,56,64,112,1
0.0,0,124,62,59,34,1
0.623,0,196,114,81,206,1
0.613,0,201,109,96,182,1
0.89,0,126,61,52,138,1
0.696,0,199,113,94,132,1
0.0,0,213,145,115,74,1
0.929,0,155,71,54,174,1
0.63,0,186,111,94,188,1
0.309,0,171,80,75,78,1
0.721,0,168,98,86,120,1
0.755,0,152,76,56,186,1
0.093,0,154,90,78,100,1
0.436,0,163,108,93,156,1
0.803,0,169,77,56,146,1
0.631,0,144,84,68,140,1
0.492,0,146,86,77,142,1
0.807,0,179,78,99,94,1
0.0,0,157,93,78,148,1
0.727,0,195,116,83,170,1
0.55,0,200,127,103,216,1
0.368,0,146,99,77,106,1
0.0,0,125,83,69,134,1
0.478,0,180,112,97,116,1
0.796,0,184,101,96,186,1
0.502,0,167,90,95,138,1
0.368,0,150,84,86,80,1
0.415,0,159,93,83,62,1
0.824,0,189,117,93,210,1
0.707,0,134,75,59,150,1
0.758,0,164,93,69,156,1
0.824,0,176,89,89,226,1
0.0,0,169,103,90,116,1
0.0,0,170,119,90,78,1
0.863,0,143,80,61,176,1
0.19,0,195,121,106,210,1
0.648,0,155,85,77,104,1
0.489,0,149,84,68,242,1
0.757,0,123,63,61,64,1
0.569,0,160,83,89,182,1
0.832,0,166,112,79,126,1
0.642,0,163,104,89,76,1
0.0,0,58,34,39,12,1
0.0,0,81,42,31,84,1
0.802,0,131,71,45,74,1
0.0,0,145,80,62,40,1
0.24,0,162,102,90,42,1
0.741,0,117,67,54,88,1
0.713,0,158,81,69,192,1
0.0,0,121,60,58,118,1
0.303,0,174,104,86,192,1
0.32,0,165,94,91,172,1
0.729,0,203,124,107,186,1
0.431,0,171,97,66,182,1
0.003,0,141,75,81,120,1
0.0,0,167,103,117,0,1
0.66,0,143,66,63,100,1
0.541,0,158,92,82,96,1
0.464,0,190,109,126,192,1
0.805,0,141,79,69,188,1
0.0,0,202,128,117,108,1
0.705,0,156,95,86,280,1
0.0,0,156,97,87,192,1
0.842,0,153,84,81,128,1
0.751,0,148,76,67,100,1
0.0,0,146,96,83,70,1
0.636,0,182,92,88,204,1
0.451,0,186,118,100,132,1
0.0,0,112,64,62,52,1
0.837,0,108,49,55,56,1
0.0,0,72,38,42,108,1
0.538,0,163,87,80,154,1
0.0,0,125,86,66,36,1
0.934,0,153,100,74,208,1
0.464,0,150,81,92,158,1
0.0,0,142,89,86,36,1
0.387,0,128,72,74,102,1
0.636,0,137,64,64,102,1
0.641,0,198,100,105,196,1
0.833,0,195,105,104,188,1
0.23,0,178,118,101,248,1
0.519,0,169,101,91,88,1
0.63,0,161,87,99,106,1
0.734,0,144,79,64,142,1
0.407,0,159,93,76,306,1
0.0,0,96,40,41,20,1
0.711,0,139,69,62,102,1
0.552,0,105,49,59,48,1
0.706,0,155,75,93,140,1
0.258,0,155,92,78,138,1
0.857,0,140,71,52,80,1
0.379,0,164,111,94,108,1
0.76,0,86,47,54,72,1
0.0,0,72,34,29,48,1
0.831,0,193,101,90,276,1
0.085,0,166,114,84,160,1
0.56,0,138,75,58,196,1
0.759,0,195,96,68,182,1
0.85,0,114,48,44,50,1
0.757,0,152,91,84,50,1
0.251,0,169,99,80,122,1
0.169,0,104,42,56,120,1
0.0,0,121,71,63,128,1
0.652,0,157,93,83,268,1
0.792,0,150,69,54,84,1
0.043,0,175,98,105,66,1
0.0,0,126,93,75,6,1
0.443,0,109,56,48,96,1
0.75,0,183,104,81,98,1
0.0,0,158,91,106,10,1
0.642,0,197,111,127,176,1
0.359,0,139,78,81,76,1
0.0,0,166,107,92,108,1
0.711,0,164,86,60,114,1
0.629,0,120,55,55,66,1
0.232,0,156,91,88,48,1
0.016,0,116,72,59,186,1
0.207,0,172,108,100,114,1
0.691,0,138,83,71,140,1
0.649,0,189,101,79,234,1
0.0,0,152,93,81,66,1
0.903,0,101,44,39,70,1
0.709,0,156,64,59,80,1
0.815,0,144,74,71,182,1
0.397,0,160,105,85,82,1
0.82,0,172,104,84,142,1
0.481,0,174,118,93,68,1
0.763,0,196,120,97,284,1
0.0,0,126,73,82,34,1
0.489,0,131,75,73,106,1
0.566,0,166,105,86,278,1
0.805,0,169,80,58,116,1
0.366,0,146,85,78,138,1
0.829,0,143,68,67,98,1
0.0,0,102,47,56,54,1
0.041,0,215,149,118,76,1
0.789,0,150,71,51,86,1
0.608,0,156,89,79,206,1
0.665,0,167,105,84,160,1
0.516,0,163,92,98,100,1
0.0,0,132,88,71,60,1
0.587,0,107,56,62,68,1
0.37,0,211,154,110,230,1
0.393,0,133,76,71,164,1
0.65,0,2,1,1,182,1
0.303,0,141,80,76,74,1
0.251,0,159,96,82,100,1
0.0,0,133,62,63,88,1
0.821,0,133,72,58,112,1
0.503,0,180,101,88,276,1
0.0,0,182,120,100,154,1
0.0,0,181,113,95,96,1
0.415,0,174,111,91,112,1
0.507,0,180,96,74,146,1
0.0,0,161,102,87,62,1
0.625,0,149,83,68,184,1
0.259,0,168,102,88,106,1
0.073,0,174,110,97,146,1
